Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      88/88          std::__uniq_ptr_impl<std::thread::_State, std::default_delete<std::thread::_State> >::_M_ptr() [279]
[281]    0.0    0.00    0.00      88         std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [281]
                0.00    0.00      84/84          std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [283]
-----------------------------------------------
                0.00    0.00      87/87          std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [283]
[282]    0.0    0.00    0.00      87         std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [282]
                0.00    0.00      96/96          std::_Head_base<0ul, std::thread::_State*, false>::_M_head(std::_Head_base<0ul, std::thread::_State*, false>&) [277]
-----------------------------------------------
                0.00    0.00      84/84          std::tuple_element<0ul, std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> > >::type& std::get<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::tuple<std::thread::_State*, std::default_delete<std::thread::_State> >&) [281]
[283]    0.0    0.00    0.00      84         std::thread::_State*& std::__get_helper<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [283]
                0.00    0.00      87/87          std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >::_M_head(std::_Tuple_impl<0ul, std::thread::_State*, std::default_delete<std::thread::_State> >&) [282]
-----------------------------------------------
                0.00    0.00      80/80          std::vector<int, std::allocator<int> >::_M_move_assign(std::vector<int, std::allocator<int> >&&, std::integral_constant<bool, true>) [387]
[284]    0.0    0.00    0.00      80         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data&) [284]
                0.00    0.00     240/240         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data const&) [254]
                0.00    0.00      80/2904        std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [126]
-----------------------------------------------
                0.00    0.00      35/73          std::thread& std::vector<std::thread, std::allocator<std::thread> >::emplace_back<void (&)(std::vector<int, std::allocator<int> >&), std::reference_wrapper<std::vector<int, std::allocator<int> > > >(void (&)(std::vector<int, std::allocator<int> >&), std::reference_wrapper<std::vector<int, std::allocator<int> > >&&) [360]
                0.00    0.00      38/73          std::vector<std::thread, std::allocator<std::thread> >::back() [409]
[285]    0.0    0.00    0.00      73         std::vector<std::thread, std::allocator<std::thread> >::end() [285]
                0.00    0.00      71/135         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::__normal_iterator(std::thread* const&) [264]
-----------------------------------------------
                0.00    0.00      71/71          void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, std::thread>(std::thread*, std::thread&&) [292]
[286]    0.0    0.00    0.00      71         std::thread::thread(std::thread&&) [286]
                0.00    0.00      68/582         std::thread::id::id() [227]
                0.00    0.00      63/63          std::thread::swap(std::thread&) [334]
-----------------------------------------------
                0.00    0.00      69/69          void std::__relocate_object_a<std::thread, std::thread, std::allocator<std::thread> >(std::thread*, std::thread*, std::allocator<std::thread>&) [335]
[287]    0.0    0.00    0.00      69         std::remove_reference<std::thread&>::type&& std::move<std::thread&>(std::thread&) [287]
-----------------------------------------------
                0.00    0.00      68/68          void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, void (&)(std::vector<int, std::allocator<int> >&), std::reference_wrapper<std::vector<int, std::allocator<int> > > >(std::thread*, void (&)(std::vector<int, std::allocator<int> >&), std::reference_wrapper<std::vector<int, std::allocator<int> > >&&) [345]
[288]    0.0    0.00    0.00      68         std::thread::thread<void (&)(std::vector<int, std::allocator<int> >&), std::reference_wrapper<std::vector<int, std::allocator<int> > >, void>(void (&)(std::vector<int, std::allocator<int> >&), std::reference_wrapper<std::vector<int, std::allocator<int> > >&&) [288]
                0.00    0.00      59/59          std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (*)(std::vector<int, std::allocator<int> >&), std::reference_wrapper<std::vector<int, std::allocator<int> > > > > >::_State_impl<void (&)(std::vector<int, std::allocator<int> >&), std::reference_wrapper<std::vector<int, std::allocator<int> > > >(void (&)(std::vector<int, std::allocator<int> >&), std::reference_wrapper<std::vector<int, std::allocator<int> > >&&) [344]
                0.00    0.00      56/467         void (&std::forward<void (&)(std::vector<int, std::allocator<int> >&)>(std::remove_reference<void (&)(std::vector<int, std::allocator<int> >&)>::type&))(std::vector<int, std::allocator<int> >&) [237]
                0.00    0.00      56/621         std::reference_wrapper<std::vector<int, std::allocator<int> > >&& std::forward<std::reference_wrapper<std::vector<int, std::allocator<int> > > >(std::remove_reference<std::reference_wrapper<std::vector<int, std::allocator<int> > > >::type&) [226]
                0.00    0.00      54/54          std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::unique_ptr<std::default_delete<std::thread::_State>, void>(std::thread::_State*) [357]
                0.00    0.00      50/582         std::thread::id::id() [227]
                0.00    0.00      48/48          std::unique_ptr<std::thread::_State, std::default_delete<std::thread::_State> >::~unique_ptr() [368]
-----------------------------------------------
                0.00    0.00      20/68          std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [421]
                0.00    0.00      48/68          std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [365]
[289]    0.0    0.00    0.00      68         unsigned long* std::__addressof<unsigned long>(unsigned long&) [289]
-----------------------------------------------
                0.00    0.00      67/67          std::allocator_traits<std::allocator<std::thread> >::max_size(std::allocator<std::thread> const&) [337]
[290]    0.0    0.00    0.00      67         __gnu_cxx::new_allocator<std::thread>::max_size() const [290]
                0.00    0.00      60/89          __gnu_cxx::new_allocator<std::thread>::_M_max_size() const [280]
-----------------------------------------------
                0.00    0.00       1/66          __gnu_cxx::new_allocator<unsigned char>::max_size() const [36]
                0.00    0.00      65/66          __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [294]
[291]    0.0    0.00    0.00      66         __gnu_cxx::new_allocator<unsigned char>::_M_max_size() const [291]
-----------------------------------------------
                0.00    0.00      65/65          void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, std::thread>(std::allocator<std::thread>&, std::thread*, std::thread&&) [359]
[292]    0.0    0.00    0.00      65         void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, std::thread>(std::thread*, std::thread&&) [292]
                0.00    0.00      72/94184       operator new(unsigned long, void*) [79]
                0.00    0.00      71/71          std::thread::thread(std::thread&&) [286]
                0.00    0.00      60/133         std::thread&& std::forward<std::thread>(std::remove_reference<std::thread>::type&) [265]
-----------------------------------------------
                0.00    0.00      65/65          std::allocator_traits<std::allocator<unsigned char> >::deallocate(std::allocator<unsigned char>&, unsigned char*, unsigned long) [304]
[293]    0.0    0.00    0.00      65         __gnu_cxx::new_allocator<unsigned char>::deallocate(unsigned char*, unsigned long) [293]
-----------------------------------------------
                0.00    0.00      65/65          std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long) [305]
[294]    0.0    0.00    0.00      65         __gnu_cxx::new_allocator<unsigned char>::allocate(unsigned long, void const*) [294]
                0.00    0.00      65/66          __gnu_cxx::new_allocator<unsigned char>::_M_max_size() const [291]
-----------------------------------------------
                0.00    0.00      65/65          void std::_Destroy<unsigned char*>(unsigned char*, unsigned char*) [309]
[295]    0.0    0.00    0.00      65         void std::_Destroy_aux<true>::__destroy<unsigned char*>(unsigned char*, unsigned char*) [295]
-----------------------------------------------
                0.00    0.00      65/65          std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_create_storage(unsigned long) [300]
[296]    0.0    0.00    0.00      65         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_M_allocate(unsigned long) [296]
                0.00    0.00      65/65          std::allocator_traits<std::allocator<unsigned char> >::allocate(std::allocator<unsigned char>&, unsigned long) [305]
-----------------------------------------------
                0.00    0.00      65/65          std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_base(unsigned long, std::allocator<unsigned char> const&) [302]
[297]    0.0    0.00    0.00      65         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::_Vector_impl(std::allocator<unsigned char> const&) [297]
                0.00    0.00      65/130         std::allocator<unsigned char>::allocator(std::allocator<unsigned char> const&) [269]
                0.00    0.00      65/65          std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl_data::_Vector_impl_data() [301]
-----------------------------------------------
                0.00    0.00      65/65          std::_Vector_base<unsigned char, std::allocator<unsigned char> >::~_Vector_base() [303]
[298]    0.0    0.00    0.00      65         std::_Vector_base<unsigned char, std::allocator<unsigned char> >::_Vector_impl::~_Vector_impl() [298]
